created_at,screen_name,text,favorite_count,retweet_count,hashtags,linked_url
2020-04-06T14:21:33Z,defimediainfo,covid-19 : quatre patients à maurice guéris https://t.co/git2vymfts https://t.co/rvhjtnpv8z,2,1,NA,http://dlvr.it/RTGdjS
2020-04-06T14:13:35Z,defimediainfo,"covid-19 : 17 nouveaux cas positifs, 244 cas au total https://t.co/uapt0plpcd https://t.co/nemlivgetp",1,1,NA,http://dlvr.it/RTGcWG
2020-04-06T14:13:32Z,defimediainfo,covid-19 : suivez le point de communication du gm https://t.co/phbindw0lc https://t.co/hzz9w1e4fp,1,0,NA,http://dlvr.it/RTGcJn
2020-04-06T12:17:32Z,defimediainfo,covid-19 : le mric en quête de projets innovants pour contrer les impacts de la pandémie  https://t.co/kdechzguhl https://t.co/cce5i1cnd3,1,0,NA,http://dlvr.it/RTGF12
2020-04-06T10:00:03Z,defimediainfo,covid-19 : une minute d’applaudissements pour nos frontliners à 19 heures ce soir  https://t.co/orugr0odhb https://t.co/1xyblriqqj,3,1,NA,http://dlvr.it/RTFpQr
2020-04-06T07:52:34Z,defimediainfo,un tigre d'un zoo de new york testé positif au coronavirus https://t.co/vk5ewac94i https://t.co/q42pzfulb9,3,0,NA,http://dlvr.it/RTFVLz
2020-04-06T07:19:32Z,defimediainfo,covid-19 : un médecin de l’hôpital de souillac testé positif  https://t.co/rpdo7cn9m1 https://t.co/pkzlxb2o7m,7,2,NA,http://dlvr.it/RTFQNJ
2020-04-06T04:24:02Z,defimediainfo,covid-19 : le dr gunness affirme qu'on « s'en sortira la tête haute » et il vous dit pourquoi https://t.co/2amgbjwrbu https://t.co/fclmsgbyi3,1,0,NA,http://dlvr.it/RTF5x1
2020-04-06T04:04:02Z,defimediainfo,[blog] the socio-economic covid : will government be bold enough to save jobs? https://t.co/zr2x4i6vpv https://t.co/kw6qcam4el,1,0,NA,http://dlvr.it/RTF48P
2020-04-05T18:09:32Z,defimediainfo,covid-19 : hommage aux malades et soignants https://t.co/iuo5l196px https://t.co/2w5ks6zoaq,18,5,NA,http://dlvr.it/RTD91b
2020-04-05T17:49:03Z,defimediainfo,air mauritius : une employée positive au covid-19 https://t.co/mtfzalye50 https://t.co/cdeidqlsws,5,7,NA,http://dlvr.it/RTD6rC
2020-04-05T12:33:03Z,defimediainfo,covid-19 -  « pas moins de 3 000 mauriciens coincés à l'étranger » selon le ministre bodha https://t.co/dq8dbdidze https://t.co/vyxub7hy96,2,0,NA,http://dlvr.it/RTCRYW
2020-04-05T10:30:05Z,defimediainfo,covid-19 : deux patients sous respiration artificielle à l’hôpital ent  https://t.co/exgitkatjq https://t.co/r71zndlxho,4,1,NA,http://dlvr.it/RTCCMD
2020-04-05T09:53:33Z,defimediainfo,"covid-19 : 602 cas au lieu des 1 054 redoutés au 15 avril, espère un dr gujadhur optimiste https://t.co/htluygg54z https://t.co/sww3iixlcf",17,1,NA,http://dlvr.it/RTC7ch
2020-04-05T09:20:05Z,defimediainfo,"231 tonnes de matériel de protection anti-covid : «deux vols de chine pour le 10 avril», dit bodha https://t.co/gybxrafc58 https://t.co/x8hkv28uy4",5,1,NA,http://dlvr.it/RTC4kt
2020-04-05T08:25:32Z,defimediainfo,covid-19 : 17 policiers testés positifs  https://t.co/0vwkk06m1a https://t.co/stv9x3zbrd,5,0,NA,http://dlvr.it/RTC0JW
2020-04-05T07:44:04Z,defimediainfo,"covid-19 : 36 nouveaux cas en 24 heures, 227 cas au total https://t.co/hqw7kwtgiu https://t.co/ru4wrlcvtp",5,4,NA,http://dlvr.it/RTBwxj
2020-04-05T07:44:03Z,defimediainfo,covid-19 : suivez le point de communication du gm https://t.co/skstt17syl https://t.co/spte3ctobx,1,0,NA,http://dlvr.it/RTBww6
2020-04-04T17:48:34Z,defimediainfo,négatif au covid-19 : un enfant de 2ans se retrouve en quarantaine avec ses parents positifs https://t.co/0lp7stvpki https://t.co/ybjisq8spt,3,1,NA,http://dlvr.it/RT9n29
2020-04-04T16:50:03Z,defimediainfo,l’impact du covid-19 sur les employés : le cabinet jurisconsult répond à vos questions https://t.co/rqvijv0k7v https://t.co/ynn15hpddx,4,2,NA,http://dlvr.it/RT9ff7
2020-04-04T13:30:03Z,defimediainfo,lutte anti-covid-19 : le nurses union fait un don de matériel de protection aux infirmiers https://t.co/njhdkxm3wo https://t.co/ko3vhogaxy,5,1,NA,http://dlvr.it/RT9BvY
2020-04-06T16:28:12Z,daily_trust,"coronavirus: bauchi traces 305 contacts of index case, others https://t.co/sbdoy1supu https://t.co/hyjq6thdid",44,11,NA,https://www.dailytrust.com.ng/coronavirus-bauchi-traces-305-contacts-of-index-case-others.html
2020-04-06T16:20:52Z,daily_trust,"cbn alerts customers on covid-19 cyber-attacks, fraud https://t.co/r12gahmaxc",55,13,NA,https://www.dailytrust.com.ng/cbn-alerts-customers-on-covid-19-cyber-attacks-fraud.html
2020-04-06T16:20:09Z,daily_trust,"tiger at us zoo tests positive for covid-19
https://t.co/az1lpdxnzb",40,7,NA,http://ow.ly/XUzT50z69xi
2020-04-06T16:17:20Z,daily_trust,"a chief magistrate court sitting in ogba, #lagos has sentenced #nollywood actress, #funkeakindelebello and her husband, abdulrasheed bello, to a 14-day community service each for flouting the @nigeriagov's lockdown order.

https://t.co/ckkzm9ibbs
@followlasg 
#covid19",43,15,"Lagos, Nollywood, FunkeAkindeleBello, COVID19",https://www.dailytrust.com.ng/funke-akindele-husband-get-14-day-community-service-for-defying-lockdown-order.html
2020-04-06T16:16:08Z,daily_trust,"president #buhari has ordered distribution of 150 trucks of rice seized by @customsng to the 36 states of the federation.

https://t.co/td1a7yoxwq
@zshamsuna 
@finminnigeria 
#covid19",83,39,"Buhari, COVID19",https://www.dailytrust.com.ng/buhari-orders-distribution-of-150-trucks-of-seized-rice-to-nigerians-finance-minister.html
2020-04-06T16:11:21Z,daily_trust,covid-19 lockdown: police inspector arrested for alleged murder in abia https://t.co/2pemmcl3p3 https://t.co/wfqchciof9,45,9,NA,https://www.dailytrust.com.ng/covid-19-lockdown-police-inspector-arrested-for-alleged-murder-in-abia.html
2020-04-06T15:57:10Z,daily_trust,"president @mbuhari has ordered distribution of 150 trucks of rice seized by @customsng to the 36 states of the federation.

https://t.co/td1a7yoxwq
@zshamsuna 
@finminnigeria 
#covid19",124,51,COVID19,https://www.dailytrust.com.ng/buhari-orders-distribution-of-150-trucks-of-seized-rice-to-nigerians-finance-minister.html
2020-04-06T15:33:29Z,daily_trust,"there have been series of challenges on social media to fight boredom from the #lockdown occasioned by coronavirus pandemic.

challenges like #dontrushchallenge  
#sayhiandiwilltellyousomethingaboutyou
 #babypicturechallenge

tell us which is your favourite and why https://t.co/labbsicpfu",33,12,"lockdown, DontRushChallenge, SayHiAndIWillTellYouSomethingAboutYou, BabyPictureChallenge",NA
2020-04-06T15:31:38Z,daily_trust,"the kaduna state government has recorded a new case of the covid-19 pandemic, bringing the total number of confirmed positive cases in the state to five.

read more: https://t.co/eoc0qedka6",77,19,NA,https://www.dailytrust.com.ng/coronavirus-kaduna-records-new-case-traces-119-contacts.html
2020-04-06T15:23:02Z,daily_trust,"coronavirus: kaduna records new case, traces 119 contacts https://t.co/eoc0qedka6 https://t.co/lmqtazturo",82,23,NA,https://www.dailytrust.com.ng/coronavirus-kaduna-records-new-case-traces-119-contacts.html
2020-04-06T15:18:12Z,daily_trust,coronavirus kills pep guardiola’s mother https://t.co/obmesqyc5g https://t.co/shsjcz0zhd,78,23,NA,https://www.dailytrust.com.ng/coronavirus-kills-pep-guardiolas-mother.html
2020-04-06T14:50:08Z,daily_trust,"#coronavirus: for violating social distancing order, police arraign actress funke akindele bello aka jenifa and her husband in ‘a crowded court setting’ https://t.co/fazcfhsclj—... via 24liveblog https://t.co/qim8gkheru",33,7,Coronavirus,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T14:20:09Z,daily_trust,"serap asks fg, cbn to provide spending details on covid-19 funds
https://t.co/nxqe1yhmqz",76,17,NA,http://ow.ly/Fknn50z63CK
2020-04-06T14:07:44Z,daily_trust,a security vehicle on saturday afternoon fumigates central area of the fct in an effort to curb the spread of coronavirus. 4th april 2020. photo: ikechukwu ibe https://t.co/vdvtoprlli,149,25,NA,NA
2020-04-06T14:04:06Z,daily_trust,fct begins fumigation to curb the spread of covid-19 https://t.co/l2kmhbw233 https://t.co/e8q8l4puuz,49,14,NA,https://www.dailytrust.com.ng/fct-begins-fumigation-to-curb-the-spread-of-covid-19.html
2020-04-06T13:32:47Z,daily_trust,"#coronavirus: for violating social distancing order, police arraign actress funke akindele bello aka jenifa and her husband in ‘a crowded court setting’ https://t.co/fazcfhsclj",104,20,Coronavirus,NA
2020-04-06T13:23:33Z,daily_trust,"coronavirus crisis: more than 50,000 dead in europe as domestic violence rises
https://t.co/fguugf7pc1",31,13,NA,https://www.dailytrust.com.ng/coronavirus-crisis-more-than-50000-dead-in-europe-as-domestic-violence-rises.html
2020-04-06T13:23:22Z,daily_trust,137 canadians evacuated no fewer than 137 canadians were evacuated from the murtala muhammed international airport (mmia) this morning amidst the covid-19 crisis.the canadians were a... via 24liveblog https://t.co/qim8gkheru,28,6,NA,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T13:22:30Z,daily_trust,"england captain harry kane has urged people to keep calm and stay home during the coronavirus.

read more: https://t.co/h6lqd36ttc",42,6,NA,https://www.dailytrust.com.ng/keep-calm-and-stay-home-says-kane-amid-virus-lockdown.html
2020-04-06T13:22:15Z,daily_trust,"coronavirus crisis: more than 50,000 dead in europe as domestic violence rises https://t.co/fguugf7pc1 https://t.co/nefaxhodm5",41,9,NA,https://www.dailytrust.com.ng/coronavirus-crisis-more-than-50000-dead-in-europe-as-domestic-violence-rises.html
2020-04-06T13:20:06Z,daily_trust,"3 nigerians in us die of coronavirus
https://t.co/he5xaeql9l",46,13,NA,http://ow.ly/i0CD50z63A7
2020-04-06T12:58:57Z,daily_trust,‘keep calm and stay home’ says kane amid virus lockdown https://t.co/h6lqd36ttc https://t.co/drrj6fttgy,42,5,NA,https://www.dailytrust.com.ng/keep-calm-and-stay-home-says-kane-amid-virus-lockdown.html
2020-04-06T12:57:12Z,daily_trust,covid-19: americans face tough decisions for evacuation flights https://t.co/9p4pz1v09v https://t.co/ezjwgxlecm,33,8,NA,https://www.dailytrust.com.ng/covid-19-americans-face-tough-decisions-for-evacuation-flights.html
2020-04-06T12:10:27Z,daily_trust,"governor of oyo state, seyi makinde, last sunday night, announced he has tested negative for coronavirus (covid-19) just few days after announcing he tested positive for the https://t.co/scn2z1j3bj... via 24liveblog https://t.co/qim8gkheru",27,8,NA,http://virus.In
2020-04-06T12:10:27Z,daily_trust,"governor of oyo state, seyi makinde, last sunday night, announced he has tested negative for coronavirus (covid-19) just few days after announcing he tested positive for the https://t.co/scn2z1j3bj... via 24liveblog https://t.co/qim8gkheru",27,8,NA,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T12:04:15Z,daily_trust,"fayemi leaves covid-19 isolation, relaxes lockdown, approves relieft package https://t.co/bl5v83e9eb https://t.co/cuitdqvnmy",33,13,NA,https://www.dailytrust.com.ng/fayemi-leaves-covid-19-isolation-relaxes-lockdown-approves-relieft-package.html
2020-04-06T11:56:15Z,daily_trust,"covid-19: nigeria seeks $6.9bn from imf, world bank, afdb https://t.co/eq1ubavyuq https://t.co/f3cviyias3",135,37,NA,https://www.dailytrust.com.ng/covid-19-nigeria-seeks-6-9bn-from-imf-world-bank-afdb.html
2020-04-06T11:39:33Z,daily_trust,ilo defers global conference until 2021 over covid-19 https://t.co/vre75pi56y https://t.co/kiaclvetcf,31,5,NA,https://www.dailytrust.com.ng/ilo-defers-global-conference-until-2021-over-covid-19.html
2020-04-06T11:37:50Z,daily_trust,oyo governor now negative 6 days after testing positive for covid-19 https://t.co/uf3fdiq1lx https://t.co/hjdayia1cp,67,15,NA,https://www.dailytrust.com.ng/oyo-governor-now-negative-6-days-after-testing-positive-for-covid-19.html
2020-04-06T11:37:48Z,daily_trust,"covid-19 lockdown order: police drag funke akindele, husband to court https://t.co/6ab1btijwx https://t.co/vnsn6a0qmm",73,14,NA,https://www.dailytrust.com.ng/covid-19-lockdown-order-police-drag-funke-akindele-husband-to-court.html
2020-04-06T11:13:59Z,daily_trust,"fg to sanction broadcast stations over unverifiable covid-19 claims
https://t.co/bbghbptrx4
#coronavirus #covid-19",21,5,"Coronavirus, COVID",https://www.dailytrust.com.ng/fg-to-sanction-broadcast-stations-over-unverifiable-covid-19-claims.html
2020-04-06T11:10:43Z,daily_trust,"tiger at us zoo tests positive for covid-19
https://t.co/m23mc3nrpf",95,24,NA,https://www.dailytrust.com.ng/tiger-at-us-zoo-tests-positive-for-covid-19.html
2020-04-06T10:53:44Z,daily_trust,ogun muslims declare 3-day fast in spiritual battle against covid-19 https://t.co/6qpcnu1fag https://t.co/heqvgnx1oz,45,8,NA,https://www.dailytrust.com.ng/ogun-muslims-declare-3-day-fast-in-spiritual-battle-against-covid-19.html
2020-04-06T10:39:54Z,daily_trust,"ogun muslims declare 3-day fast in spiritual battle against covid-19 the league of imams and alfas in ogun state, otherwise known as rabbitah, on monday declared three days of fast s... via 24liveblog https://t.co/qim8gkheru",74,12,NA,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T10:32:38Z,daily_trust,covid-19: navy patrols cut down migrants influx into akwa ibom https://t.co/8hsrjzikq3,61,6,NA,https://www.dailytrust.com.ng/covid-19-navy-patrols-cut-down-migrants-influx-into-akwa-ibom.html
2020-04-06T10:23:56Z,daily_trust,"so the number of coronavirus infections in nigeria rose to 232 on https://t.co/dcmwh7q7mf is how the ncdc announced the new https://t.co/oqdzvxdfks at 09:30 pm 5th april, there are 232 confirmed cases33 di... via 24liveblog https://t.co/qim8gkheru",52,12,NA,http://Sunday.Here
2020-04-06T10:23:56Z,daily_trust,"so the number of coronavirus infections in nigeria rose to 232 on https://t.co/dcmwh7q7mf is how the ncdc announced the new https://t.co/oqdzvxdfks at 09:30 pm 5th april, there are 232 confirmed cases33 di... via 24liveblog https://t.co/qim8gkheru",52,12,NA,http://numbers.As
2020-04-06T10:23:56Z,daily_trust,"so the number of coronavirus infections in nigeria rose to 232 on https://t.co/dcmwh7q7mf is how the ncdc announced the new https://t.co/oqdzvxdfks at 09:30 pm 5th april, there are 232 confirmed cases33 di... via 24liveblog https://t.co/qim8gkheru",52,12,NA,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T10:12:04Z,daily_trust,"nadia, a 4-year-old malayan female tiger at the new york city’s bronx zoo, has tested positive for covid-19. she is now the world’s first case of a non-domesticated animal being infe... via 24liveblog https://t.co/qim8gkheru",35,10,NA,https://www.dailytrust.com.ng/liveblog-coronavirus-updates.html
2020-04-06T08:44:26Z,daily_trust,tiger at us zoo tests positive for covid-19 https://t.co/m23mc3nrpf https://t.co/0orru7wgty,200,61,NA,https://www.dailytrust.com.ng/tiger-at-us-zoo-tests-positive-for-covid-19.html
2020-04-06T08:31:02Z,daily_trust,"the first time that i saw the word coronavirus mentioned in a story, i briefly wondered what its correct pronunciation was. was it “koro” with a hard c or “choro” with a soft c?

read more: https://t.co/fkt84vrchf",28,4,NA,https://www.dailytrust.com.ng/hard-c-or-soft-c.html
2020-04-06T08:13:46Z,daily_trust,"#lagos announces death of 36-year-old covid-19 patient

https://t.co/fib8v2aiyz",57,18,Lagos,https://www.dailytrust.com.ng/lagos-announces-death-of-36-year-old-covid-19-patient.html
2020-04-06T08:12:48Z,daily_trust,"churches hold services as covid-19 cases rise to 6 in bauchi

https://t.co/sy0udl8sni",40,9,NA,https://www.dailytrust.com.ng/churches-hold-services-as-covid-19-cases-rise-to-6-in-bauchi.html
2020-04-06T08:12:00Z,daily_trust,"social distancing: edo seals off 13 churches for defying covid-19 directive

https://t.co/ypjruy2tvm",44,12,NA,https://www.dailytrust.com.ng/social-distancing-edo-seals-off-13-churches-for-defying-covid-19-directive.html
2020-04-06T08:11:33Z,daily_trust,"#police arrest funke akindele for defying covid-19 lockdown order

https://t.co/n0pzhcy4lk",40,8,Police,https://www.dailytrust.com.ng/police-arrest-funke-akindele-for-defying-covid-19-lockdown-order.html
2020-04-06T08:10:46Z,daily_trust,"#coronavirus: nma rejects invitation of chinese medical team

https://t.co/i1opkzoy9c",74,6,Coronavirus,https://www.dailytrust.com.ng/coronavirus-nma-rejects-invitation-of-chinese-medical-team.html
2020-04-06T08:09:06Z,daily_trust,"nigeria now has 232 #covid19 cases

https://t.co/yccwlkjeas",70,20,COVID19,https://www.dailytrust.com.ng/nigeria-now-has-232-covid-19-cases.html
2020-04-06T08:00:05Z,daily_trust,"kaduna state government has reviewed  the restriction of movement which was imposed to check the spread of covid-19, to enable people to stock up food and other essentials.

read more: https://t.co/psfviimu4l",89,23,NA,https://www.dailytrust.com.ng/kaduna-reviews-curfew.html
2020-04-06T07:49:16Z,daily_trust,"scores of nigerians had on social media, especially twitter berated akindele, popularly called ‘jenifa,’ for hosting such party amidst covid-19 lockdown in the state.

read more: https://t.co/n0pzhcy4lk",46,11,NA,https://www.dailytrust.com.ng/police-arrest-funke-akindele-for-defying-covid-19-lockdown-order.html
2020-04-06T07:44:16Z,daily_trust,"osun may extend covid-19 lockdown, says oyetola
https://t.co/1alpe5ig61",52,11,NA,http://ow.ly/KOp550z64Jf
2020-04-06T07:41:24Z,daily_trust,"“5g does not cause covid-19. there are two types of 5g: ‘sub-6 ghz’, whose wavelengths are under 6 ghz, and ‘millimeter wave’, whose frequencies are above 24 ghz. 
read more: https://t.co/qsomja1viu",112,43,NA,https://www.dailytrust.com.ng/covid-19-5g-not-linked-to-coronavirus-cdd.html
2020-04-06T16:16:24Z,GuardianNigeria,"“we call on the prc to remain focused on supporting international efforts to combat the global pandemic, and to stop exploiting the distraction or vulnerability of other states to expand its unlawful claims in the south china sea.” https://t.co/x9xqdmbu54",9,6,NA,https://guardian.ng/news/us-warns-china-not-to-exploit-virus-for-sea-disputes/?utm_term=Autofeed&echobox=twitter_post&utm_medium=Social&utm_source=Twitter#Echobox=1586189496
2020-04-06T16:15:36Z,GuardianNigeria,“this is the first time that any of us know of anywhere in the world that a person infected the animal and the animal got sick.” https://t.co/jt51ddhvoh #tiger #coronavirus #covid19,8,2,"Tiger, Coronavirus, COVID19",https://guardian.ng/life/malayan-tiger-at-bronx-zoo-tests-positive-for-coronavirus/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586172415
2020-04-06T15:57:34Z,GuardianNigeria,nollywood actress funke akindele and her husband jjc skillz have been sentenced to 14 days of community service by a lagos state magistrate court for violating coronavirus restriction order. https://t.co/konltlxyry #funkeakindele #lockdown #coronavirusinnigeria #nigeria,55,18,"FunkeAkindele, Lockdown, CoronavirusInNigeria, Nigeria",https://guardian.ng/life/funke-akindele-jjc-skillz-sentenced-to-14-day-community-service/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586188652
2020-04-06T15:56:03Z,GuardianNigeria,“the command has launched a manhunt for the remaining persons who attended the party.” https://t.co/ojixrzkgqu #nigeriapoliceforce #lockdown #funkeakindele #coronavirusinnigeria,34,13,"NigeriaPoliceForce, Lockdown, FunkeAkindele, CoronavirusInNigeria",https://guardian.ng/news/police-detains-naira-marley-over-funke-akindeles-house-party/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586188559
2020-04-06T15:31:50Z,GuardianNigeria,"the governor has been receiving treatment on the disease. however, the whereabouts of the three cases is yet to be established as medical experts turned down inquiries on where they were being quarantined. https://t.co/adl3yootkh #coronavirus #nasirelrufai #covid_19",9,2,"Coronavirus, NasirElRufai, Covid_19",https://guardian.ng/news/anxiety-in-kaduna-as-three-covid-19-cases-are-linked-to-governors-retinue/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586185688
2020-04-06T15:15:43Z,GuardianNigeria,"my husband is a doctor and each morning when he leaves for work, i worry. my daughter coughs and i worry. my throat itches and i worry. https://t.co/mh6rohyz86 #coronavirusinnigeria #coronavirus #covid_19 #chimamanda @chimamandareal",50,15,"CoronavirusInNigeria, Coronavirus, Covid_19, Chimamanda",https://guardian.ng/life/chimamanda-adichie-expresses-worry-over-her-familys-well-being/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586184954
2020-04-06T14:57:09Z,GuardianNigeria,they come with a fake nafdac registration number and using them “may result in treatment failure and could even cause death.” https://t.co/bjhjdppcy1 #coronavirus #covid_19 #coronanavirusinnigeria #nigeria #cameroon #nafdac,32,23,"Coronavirus, Covid_19, CoronanavirusInNigeria, Nigeria, Cameroon, NAFDAC",https://guardian.ng/news/nafdac-alerts-nigerians-on-circulation-of-fake-chloroquine-250mg-tablets/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586185028
2020-04-06T14:44:00Z,GuardianNigeria,"“even as all the five cases that tested positive to covid-19 in akwa ibom are healthcare workers, doctors in the state have continued to find motivation and rare courage to sustain the fight.” https://t.co/g71miujore",36,10,NA,https://guardian.ng/news/anxiety-in-kaduna-as-three-covid-19-cases-are-linked-to-governors-retinue/?utm_term=Autofeed&echobox=twitter_post&utm_medium=Social&utm_source=Twitter#Echobox=1586151338
2020-04-06T14:30:40Z,GuardianNigeria,"here are six of the top sports stories from the weekend

#uefa #mancity #belgium #kylewalker #kubratpulev #coronavirus #kobeybryant #kevingarnett #cristianoronaldo #premierleague #champions #europe #football #soccer #sportsbuzz #sportshighlights #guardiansports #theguardianng https://t.co/0ok7pwullh",11,1,"UEFA, ManCity, Belgium, KyleWalker, KubratPulev, Coronavirus, KobeyBryant, KevinGarnett, CristianoRonaldo, PremierLeague, Champions, Europe, Football, Soccer, SportsBuzz, SportsHighlights, GuardianSports, TheGuardianNg",NA
2020-04-06T13:43:58Z,GuardianNigeria,cartoon: food for thought #nigeria #covid19 #coronavirus #lockdown #corruption #coronavirusinnigeria  https://t.co/vpctvbpjef https://t.co/9q3dmqrlzy,18,6,"Nigeria, COVID19, Coronavirus, Lockdown, Corruption, CoronavirusInNigeria",https://guardian.ng/opinion/food-for-thought-77/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586158477
2020-04-06T13:31:11Z,GuardianNigeria,“ninety percent of our lives in the developed world are spent indoors in close proximity to each other.” https://t.co/kojcoogeeb #ebolavirusdisease #influenza #covid19 #coronavirus #dryair,14,0,"EbolaVirusDisease, Influenza, COVID19, Coronavirus, DryAir",https://guardian.ng/features/health/how-dry-air-affects-immunity-covid-19-spread/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586161928
2020-04-06T13:18:14Z,GuardianNigeria,"videos posted on social media, showed several dozen people dismantling the building, some of them shouting: “we don’t want it!” https://t.co/swiwmssbly #ivorycoast #coronavirus #testcentre #africa",29,10,"IvoryCoast, Coronavirus, TestCentre, Africa",https://guardian.ng/news/crowd-in-ivory-coast-destroys-coronavirus-test-centre/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586172006
2020-04-06T12:22:49Z,GuardianNigeria,chancellor angela merkel’s government had decided on the toughened rule during a cabinet meeting focus on the battle against the coronavirus pandemic. https://t.co/ntpxdvp96e,14,5,NA,https://guardian.ng/news/world/germany-to-put-all-arrivals-in-14-day-quarantine/?utm_term=Autofeed&echobox=twitter_post&utm_medium=Social&utm_source=Twitter#Echobox=1586175457
2020-04-06T11:50:20Z,GuardianNigeria,"from the lagos example, it appears that the mode of distributing whatever palliatives available has failed and the need to rethink the system has become inevitable. https://t.co/c8mvoxkv4k #covid19 #coronavirusinnigeria #pandemic #nigeria",36,9,"COVID19, CoronavirusInNigeria, Pandemic, Nigeria",https://guardian.ng/politics/nigerians-mull-best-way-to-get-covid-19-palliatives-to-the-needy/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586163064
2020-04-06T11:33:16Z,GuardianNigeria,"on monday, three of france’s most respected doctors penned an open letter backing chloroquine use despite the absence of randomised and peer-reviewed studies on its efficiency https://t.co/zwfgcer7o1 #chloroquine #france #french #covid19 #coronavirus",30,4,"Chloroquine, France, French, COVID19, Coronavirus",https://guardian.ng/news/world/thousands-sign-french-call-for-chloroquine-in-virus-fight/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586171887
2020-04-06T11:25:26Z,GuardianNigeria,"the number of new infections also slowed, rising 3.3 percent to 135,032, down from a rise of 4.8 percent the day before. https://t.co/y56fnorgrd #spain #covid19 #deathtoll",43,9,"Spain, COVID19, DeathToll",https://guardian.ng/news/spain-says-coronavirus-deaths-down-for-4th-day-at-637/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586171416
2020-04-06T11:18:00Z,GuardianNigeria,this is coming weeks after akindele had emphasised the need for proper hygiene as well as social distancing in a coronavirus video campaign sponsored by dettol nigeria. https://t.co/74yqulzsgv #funkeakindele #ncdc #dettol #covid19 #coronavirusinnigeria,36,7,"FunkeAkindele, NCDC, Dettol, COVID19, CoronavirusInNigeria",https://guardian.ng/life/ncdc-and-dettol-respond-to-funke-akindeles-arrest/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586171219
2020-04-06T11:09:12Z,GuardianNigeria,"mohammed, who dropped the hint of a possible extension of the lockdown, hinged his warning on the failure of the citizenry to comply with the stay-at-home order. https://t.co/ntfjnydsln #lockdown #stayhome #stopethespread #coronavirusinnigeria #nigeria",15,5,"Lockdown, StayHome, StopeTheSpread, CoronavirusInNigeria, Nigeria",https://guardian.ng/politics/apprehension-as-stay-at-home-order-over-covid-19-may-be-extended/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586159697
2020-04-06T10:54:30Z,GuardianNigeria,"“when we were contacted, governor benedict ayade declined clearance to enable the flight entry into the state and so, the 35 americans are still in abuja.” https://t.co/lx4ghsdeh1 #covid19 ##crossrive #ayade #coronavirusinigeria",33,12,"COVID19, CrossRive, Ayade, CoronavirusINigeria",https://guardian.ng/news/cross-river-government-declares-28-oil-workers-in-self-isolation-covid-19-free/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586161866
2020-04-06T10:27:44Z,GuardianNigeria,the internal paper notes that such decisions will inevitably reflect national law and specific agreements in each country but says it is keen to avoid large discrepancies between similar leagues and clubs. https://t.co/u4lyrwvgsu #paycuts #fifa #covid19 #football #soccer,12,3,"PayCuts, FIFA, covid19, Football, Soccer",https://guardian.ng/sport/fifa-draws-up-guidelines-to-tackle-pay-cut-complaints/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1586162036
2020-04-06T09:46:47Z,GuardianNigeria,this is coming weeks after akindele had emphasised the need for proper hygiene as well as social distancing in a coronavirus video campaign sponsored by dettol nigeria. https://t.co/uecoqgtqha,70,16,NA,https://guardian.ng/life/ncdc-and-dettol-respond-to-funke-akindeles-arrest/?utm_term=Autofeed&echobox=twitter_post&utm_medium=Social&utm_source=Twitter#Echobox=1586166069
2020-04-06T09:25:49Z,GuardianNigeria,this is coming weeks after akindele had emphasised the need for proper hygiene as well as social distancing in a coronavirus video campaign sponsored by dettol nigeria. https://t.co/3zkmoswlum,49,9,NA,https://guardian.ng/life/ncdc-and-dettol-responds-to-funke-akindeles-arrest/?utm_term=Autofeed&echobox=twitter_post&utm_medium=Social&utm_source=Twitter#Echobox=1586164732
